Unnamed: 0,Clothing ID,Age,Title,Review Text_x,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name,Sentiment,Review Text_y,Original Rating,Predicted Sentiment,Predicted Sentiment Label
4143,1104,20,Simple and classy,Love dress comfortable fit great dressed hide tummy,5,1,1,General Petite,Dresses,Dresses,1,Love dress comfortable fit great dressed hide tummy,5,1,Positive
4144,829,39,"Nice, but not very forgiving",I preface saying im size chose smaller size found top super forgiving im keeping bc good quality like style wouldnt comfortable wearing right maybe lose pound,4,1,0,General,Tops,Blouses,1,I preface saying im size chose smaller size found top super forgiving im keeping bc good quality like style wouldnt comfortable wearing right maybe lose pound,4,1,Positive
4145,1104,66,"Synthetic fabric evokes ""cheap"" quality",I love style lightness fit fabric skirt meet expectation might something find mass retailer guess simply prefer natural fabric,4,0,1,General Petite,Dresses,Dresses,1,I love style lightness fit fabric skirt meet expectation might something find mass retailer guess simply prefer natural fabric,4,0,Neutral
4146,1046,54,Not as pictured,I looking forward wearing pant upcoming trip already outfit planned pant arrived however different shown picture online firstly pant actuality quite cropped model picture least height taller hem several inch ankle secondly pant appear even wider cut whats shown although width pant leg may,2,0,4,General Petite,Bottoms,Pants,-1,I looking forward wearing pant upcoming trip already outfit planned pant arrived however different shown picture online firstly pant actuality quite cropped model picture least height taller hem several inch ankle secondly pant appear even wider cut whats shown although width pant leg may,2,0,Neutral
4147,829,59,Maeve tunic,I bought tunic today paired well patterned slim pant tunic felt like added height even though im f top fit well across bust tried large first felt comfortable bit big medium fit little snugly proportional arm purchased instead neckline low require camisole button add nice weight top drape towards chest inst,5,1,4,General,Tops,Blouses,1,I bought tunic today paired well patterned slim pant tunic felt like added height even though im f top fit well across bust tried large first felt comfortable bit big medium fit little snugly proportional arm purchased instead neckline low require camisole button add nice weight top drape towards chest inst,5,-1,Negative
4148,829,60,Perfect for fall,I saw today decided try fit perfectly generous bosom e large fit without gaping button issue previous reviewer noted fabric comfortable itching bad degree im ready wear,5,1,2,General,Tops,Blouses,1,I saw today decided try fit perfectly generous bosom e large fit without gaping button issue previous reviewer noted fabric comfortable itching bad degree im ready wear,5,1,Positive
4149,144,65,Love the color!,The raspberry color really stunning looking colored tights difficulty finding really rich color thrilled saw ive worn far comfortable seem like last,5,1,3,Initmates,Intimate,Legwear,1,The raspberry color really stunning looking colored tights difficulty finding really rich color thrilled saw ive worn far comfortable seem like last,5,1,Positive
4150,1064,46,I wanted to love it.,I read review purchased jumpsuit cute another reviewer mentioned longer thats plus thigh huge regular well proportioned woman thigh boob little tight doable around thigh boob got lost sauce gotta love keep dont great print fabric though,3,0,0,General,Bottoms,Pants,0,I read review purchased jumpsuit cute another reviewer mentioned longer thats plus thigh huge regular well proportioned woman thigh boob little tight doable around thigh boob got lost sauce gotta love keep dont great print fabric though,3,1,Positive
4151,1104,37,Love this dress!,Love bright red color comfortable fit still feminine pretty could dressed definitely summer favorite,5,1,2,General Petite,Dresses,Dresses,1,Love bright red color comfortable fit still feminine pretty could dressed definitely summer favorite,5,1,Positive
4152,1053,51,Beautiful jumpsuit,Tried soft yummy jumpsuit loved flow softness fabric able wear fall oversized sweater wrap love,5,1,0,General,Bottoms,Pants,1,Tried soft yummy jumpsuit loved flow softness fabric able wear fall oversized sweater wrap love,5,1,Positive
4153,829,47,Cute throw on tunic,I loved tunic dress layer cropped leather jacket booty bit long side short might make look stumpy really cute legging skinny jean,5,1,0,General,Tops,Blouses,1,I loved tunic dress layer cropped leather jacket booty bit long side short might make look stumpy really cute legging skinny jean,5,1,Positive
4154,144,25,Perfect,These perfect tightsfit feel top quality wash well,5,1,1,Initmates,Intimate,Legwear,1,These perfect tightsfit feel top quality wash well,5,1,Positive
4155,1104,25,"Cute color, but not a flattering dress",I really wanted like dress skirt meet top dress back creates sort hunchback effect back returning,2,0,4,General Petite,Dresses,Dresses,-1,I really wanted like dress skirt meet top dress back creates sort hunchback effect back returning,2,-1,Negative
4156,1029,35,,,5,1,0,General Petite,Bottoms,Jeans,1,,5,1,Positive
4157,56,43,Beautiful and comfortable,I couple pair natori hipster recently purchased yellow go front close natori bra tried wear thong panty didnt work thankfully natori make lovely panty still make feel sexy way comfortable also receive rave review husband,5,1,1,Initmates,Intimate,Intimates,1,I couple pair natori hipster recently purchased yellow go front close natori bra tried wear thong panty didnt work thankfully natori make lovely panty still make feel sexy way comfortable also receive rave review husband,5,1,Positive
4158,829,64,Elegance and comfort,I love tunic unusual neckline decorative stitching beautiful buttonsi like slight sheen fabric well wearing make feel elegant without sacrificing comfort im going wear work black legging weekend jean suspect also great travel potential downside might deep side slit fact dry cleaned,5,1,0,General,Tops,Blouses,1,I love tunic unusual neckline decorative stitching beautiful buttonsi like slight sheen fabric well wearing make feel elegant without sacrificing comfort im going wear work black legging weekend jean suspect also great travel potential downside might deep side slit fact dry cleaned,5,1,Positive
4159,1104,32,"Love, love, love! new favorite.",What cant believe got many mixed review wasnt sure expect ive received think absolutely perfect flattering length great tt color beautiful issue skirt whatsoever either im really pleased purchase cant wait wear,5,1,2,General Petite,Dresses,Dresses,1,What cant believe got many mixed review wasnt sure expect ive received think absolutely perfect flattering length great tt color beautiful issue skirt whatsoever either im really pleased purchase cant wait wear,5,1,Positive
4160,829,42,Front slit,I somehow missed slit front tunic button look fine im wondering still pull legging underneath got otherwise pictured im lb got x,4,1,0,General,Tops,Blouses,1,I somehow missed slit front tunic button look fine im wondering still pull legging underneath got otherwise pictured im lb got x,4,1,Positive
4161,1046,66,Wonderful,This wide leg pant give perception skirt feminine comfortable move beautifully walk used year round,5,1,0,General Petite,Bottoms,Pants,1,This wide leg pant give perception skirt feminine comfortable move beautifully walk used year round,5,1,Positive
4162,1114,44,"Beautiful, all wool coat",This coat beautifully tailored made usa wool color vibrant look great need longer coat cold almost outfit lastly size perfect ordered normal fit like glove,5,1,0,General,Jackets,Outerwear,1,This coat beautifully tailored made usa wool color vibrant look great need longer coat cold almost outfit lastly size perfect ordered normal fit like glove,5,1,Positive
4163,144,52,My go to tights for another season,I worn exclusively past couple year fit great tt stay put wear well well worth price,5,1,1,Initmates,Intimate,Legwear,1,I worn exclusively past couple year fit great tt stay put wear well well worth price,5,1,Positive
4164,173,24,Great product,Cute little sleep mask elastic band wide doesnt ever feel like digging head good job keeping light,5,1,0,Initmates,Intimate,Intimates,1,Cute little sleep mask elastic band wide doesnt ever feel like digging head good job keeping light,5,1,Positive
4165,144,42,,Great tights good color quality got lot compliment head toe retailer ensemble,5,1,0,Initmates,Intimate,Legwear,1,Great tights good color quality got lot compliment head toe retailer ensemble,5,1,Positive
4166,1035,44,Unique wash,These jean soooo soft fit great wash unique inky grayish color perfect fall love,5,1,3,General,Bottoms,Jeans,1,These jean soooo soft fit great wash unique inky grayish color perfect fall love,5,1,Positive
4167,857,37,,Love medium fit like dress tunic opted medium didnt want fit tight thin youll need slip,5,1,6,General,Tops,Knits,1,Love medium fit like dress tunic opted medium didnt want fit tight thin youll need slip,5,1,Positive
4168,964,61,Perfect jacket!!,This jacket ive looking love collarlapels lay flat worn bit material really soft jacket comfy soft sleeve ribbed material make jacket even softer comfy got black really charcoal black v jet black colordye saturated dense sheen material ensures colorfast zipped form fitting tight tt im lb,5,1,6,General Petite,Jackets,Jackets,1,This jacket ive looking love collarlapels lay flat worn bit material really soft jacket comfy soft sleeve ribbed material make jacket even softer comfy got black really charcoal black v jet black colordye saturated dense sheen material ensures colorfast zipped form fitting tight tt im lb,5,1,Positive
4169,1001,37,Easy skirt,I really like skirt comfortable wear many color,5,1,0,General,Bottoms,Skirts,1,I really like skirt comfortable wear many color,5,0,Neutral
4170,1035,41,I'd recommend!,I originally bought jean true size wearing time realized stretched quickly making hard wear retailer recommended go size favorite jean little tight first min perfect fit wear wear soft,4,1,1,General,Bottoms,Jeans,1,I originally bought jean true size wearing time realized stretched quickly making hard wear retailer recommended go size favorite jean little tight first min perfect fit wear wear soft,4,1,Positive
4171,1035,55,Finally found a perfect pair of jeans,I problem finding jean fit properly dont pull every single time walk stair stand perfect made bit stretchy material yet keep shape well pound athletic body type got size thing worried dark color bleeding onto light colored couchquiltpurseetc happened dark wash jean,5,1,27,General,Bottoms,Jeans,1,I problem finding jean fit properly dont pull every single time walk stair stand perfect made bit stretchy material yet keep shape well pound athletic body type got size thing worried dark color bleeding onto light colored couchquiltpurseetc happened dark wash jean,5,1,Positive
4172,413,61,Beautiful online,I loved romantic look robe gown set material thin wrinkled need ironed ml uncomfortable normally wear sadly returned set,3,0,0,Initmates,Intimate,Sleep,0,I loved romantic look robe gown set material thin wrinkled need ironed ml uncomfortable normally wear sadly returned set,3,1,Positive
4173,860,60,Not a keeper,I agree another reviewer blouse odd fit small petite usual size good length plenty room body however found shoulder quite small made neckline pull since definitely broad shoulder may particular problem also found gathered seam bustline across upper back resulted unflattering maternity top effect blouse sent one sleeve,3,0,1,General Petite,Tops,Knits,0,I agree another reviewer blouse odd fit small petite usual size good length plenty room body however found shoulder quite small made neckline pull since definitely broad shoulder may particular problem also found gathered seam bustline across upper back resulted unflattering maternity top effect blouse sent one sleeve,3,1,Positive
4174,1035,27,Most comfortable fit ever,I love pilcro script jean rise super comfortable fabric stretch perfectly flattering without tight wash great picture didnt realize pair fringed bottom rather hem cuff easily want hide plus boot season approaching think make boot comfortable without bulky hem wish would make cut product would love see pair cord dress pant,5,1,1,General,Bottoms,Jeans,1,I love pilcro script jean rise super comfortable fabric stretch perfectly flattering without tight wash great picture didnt realize pair fringed bottom rather hem cuff easily want hide plus boot season approaching think make boot comfortable without bulky hem wish would make cut product would love see pair cord dress pant,5,1,Positive
4175,1001,32,,,5,1,0,General,Bottoms,Skirts,1,,5,1,Positive
4176,1001,27,Great skirt,I loved skirt didnt size anymore tried others really needed small p otherwise totally would kept,5,1,0,General,Bottoms,Skirts,1,I loved skirt didnt size anymore tried others really needed small p otherwise totally would kept,5,1,Positive
4177,860,46,"Colorful, pretty shirt",Casual pretty run little large especially waist great comfortable shirt,4,1,0,General Petite,Tops,Knits,1,Casual pretty run little large especially waist great comfortable shirt,4,1,Positive
4178,964,37,,Ordered typical size x fit perfectly weather hasnt cooled enough wear daily basis trying say fit really nice sleeve knit material make forgiving jacket easy wear plus enough room wear teeshirt thin blouse underneath ordered slate color beautiful neutral brown go almost anything,5,1,3,General Petite,Jackets,Jackets,1,Ordered typical size x fit perfectly weather hasnt cooled enough wear daily basis trying say fit really nice sleeve knit material make forgiving jacket easy wear plus enough room wear teeshirt thin blouse underneath ordered slate color beautiful neutral brown go almost anything,5,1,Positive
4179,857,39,Actually nice and comfrotable,This say online hwoever balc one store colros anyway actually liked top flattering model show think could wear pant legginss botos regualr size almost dress younger like debate ordering petite decided thin enough hot indoors sublte stripe black version noyte previous reviewer mentioend something,5,1,6,General,Tops,Knits,1,This say online hwoever balc one store colros anyway actually liked top flattering model show think could wear pant legginss botos regualr size almost dress younger like debate ordering petite decided thin enough hot indoors sublte stripe black version noyte previous reviewer mentioend something,5,1,Positive
4180,1001,36,Love this skirt!,This price amazing go everything fit great glad made purchase,5,1,0,General,Bottoms,Skirts,1,This price amazing go everything fit great glad made purchase,5,1,Positive
4181,896,58,,Pretty comfortable fun cardi u love nice little cropped number glad report cobalt beauty fit true size x shoulder hit nice place arm waist length great waist cotton ultra comfortable zipper luxurious feature double zip zip bottom top closed creating nice opening love casual chic holiday look thanks velvet ador,5,1,0,General,Tops,Fine gauge,1,Pretty comfortable fun cardi u love nice little cropped number glad report cobalt beauty fit true size x shoulder hit nice place arm waist length great waist cotton ultra comfortable zipper luxurious feature double zip zip bottom top closed creating nice opening love casual chic holiday look thanks velvet ador,5,1,Positive
4182,860,40,Worn once...already received compliments,Great lightweight blouse mild fall day fabric thin warm great southern california fall great color palate,5,1,0,General Petite,Tops,Knits,1,Great lightweight blouse mild fall day fabric thin warm great southern california fall great color palate,5,1,Positive
4183,860,52,Awkward fit - was not wowed,I love natural color nature theme top disappointment ordered small x retailer run large small big x hang correctly arm hit weird spot neckline wouldnt sit right overall fit boxy unflattering fabric pretty style wellboring wow factor think fabric deserved much better design imho think top might better suited fo,3,1,3,General Petite,Tops,Knits,0,I love natural color nature theme top disappointment ordered small x retailer run large small big x hang correctly arm hit weird spot neckline wouldnt sit right overall fit boxy unflattering fabric pretty style wellboring wow factor think fabric deserved much better design imho think top might better suited fo,3,1,Positive
4184,1001,28,Cute casual skirt,Cute casual skirt love longer back front comfortably wear work size usually bottom stretch im athletic frame,5,1,0,General,Bottoms,Skirts,1,Cute casual skirt love longer back front comfortably wear work size usually bottom stretch im athletic frame,5,1,Positive
4185,1035,54,,Love pant several pair pilcro scrip formerly super script quite much elastic cut still fit well look great,5,1,0,General,Bottoms,Jeans,1,Love pant several pair pilcro scrip formerly super script quite much elastic cut still fit well look great,5,1,Positive
4186,964,25,Great transitional jacket,I marrakech vest summer really liked quality fit ordered one fit similar one made lightweight cotton similar cut great fall transitional jacket look great lot thingsmaxi skirt skinny jean long top hem peaking etc found tt got x lb dont plan wear thin top underneath dont think could fit sweater sle,5,1,0,General Petite,Jackets,Jackets,1,I marrakech vest summer really liked quality fit ordered one fit similar one made lightweight cotton similar cut great fall transitional jacket look great lot thingsmaxi skirt skinny jean long top hem peaking etc found tt got x lb dont plan wear thin top underneath dont think could fit sweater sle,5,1,Positive
4187,860,53,Sweet and comfy,I like comfy top bought wear cute pair gold charlie cropped pant bought retailer last fall thing dont like odd length sleeve somewhere elbow true xxsp top sleeve end right elbow making difficult wear unrolled reference lb larger size would wide roomy overall happy purchase,4,1,0,General Petite,Tops,Knits,1,I like comfy top bought wear cute pair gold charlie cropped pant bought retailer last fall thing dont like odd length sleeve somewhere elbow true xxsp top sleeve end right elbow making difficult wear unrolled reference lb larger size would wide roomy overall happy purchase,4,1,Positive
4188,203,48,Comfy,The pattern camouflage curvy figure fabric soft great lounging wish fabric offered little support though working,4,1,5,Initmates,Intimate,Lounge,1,The pattern camouflage curvy figure fabric soft great lounging wish fabric offered little support though working,4,1,Positive
4189,1001,65,Fit issues,This skirt ran short small boxy get right fit skirt great quality super cute recommend trying store sizing,3,0,1,General,Bottoms,Skirts,0,This skirt ran short small boxy get right fit skirt great quality super cute recommend trying store sizing,3,1,Positive
4190,857,39,Not as described,I like fit another reviewer stated swing tunic hang fairly straight dont large hip im lb full bust look flattering returned immediately,2,0,0,General,Tops,Knits,-1,I like fit another reviewer stated swing tunic hang fairly straight dont large hip im lb full bust look flattering returned immediately,2,1,Positive
4191,1025,32,Great classic boyfriend jean (not distressed),I bought store yesterday thrilled sizing run large glad bought store planning buy fit instead reference athletic postpartum pound fit inseam long waist flattering vshape versus straight across midline find little lower rise id ideally choosethey hit around inch navel back pocket small high find butt,5,1,2,General Petite,Bottoms,Jeans,1,I bought store yesterday thrilled sizing run large glad bought store planning buy fit instead reference athletic postpartum pound fit inseam long waist flattering vshape versus straight across midline find little lower rise id ideally choosethey hit around inch navel back pocket small high find butt,5,0,Neutral
4192,857,57,Holy tightness,This expecting medium everything ordered large possibly wear dress instead tunic since around large fit like small like typical oversized sweater type small normal fitted top small previous reviewer said long straight think good description think model wearing picture wearing extralarge different cut,2,0,0,General,Tops,Knits,-1,This expecting medium everything ordered large possibly wear dress instead tunic since around large fit like small like typical oversized sweater type small normal fitted top small previous reviewer said long straight think good description think model wearing picture wearing extralarge different cut,2,1,Positive
4193,1001,45,Great skirt!,This throw youre cute easy comfy requires barely styling look cute pocket,5,1,0,General,Bottoms,Skirts,1,This throw youre cute easy comfy requires barely styling look cute pocket,5,1,Positive
4194,1025,59,Very soft but too low rise,I really wanted like theyre soft long enough nice color cut rise quite low hip puffed weird way return,3,1,0,General Petite,Bottoms,Jeans,0,I really wanted like theyre soft long enough nice color cut rise quite low hip puffed weird way return,3,1,Positive
4195,1001,26,Great casual skirt,Its comfortable easy wear lot style,4,1,0,General,Bottoms,Skirts,1,Its comfortable easy wear lot style,4,1,Positive
4196,860,38,Pretty blouse; comfortable; buy one size smaller,This pretty blouse also comfortable always xl retailer top needed go large one blouse cut generously everywhere going one size perfect fabric back fall shoulder blade area nice drape back sleeve cuff placket sort cotton cuff made nice base fold sleeve around elbow wore nude bra underneath cant see,5,1,5,General Petite,Tops,Knits,1,This pretty blouse also comfortable always xl retailer top needed go large one blouse cut generously everywhere going one size perfect fabric back fall shoulder blade area nice drape back sleeve cuff placket sort cotton cuff made nice base fold sleeve around elbow wore nude bra underneath cant see,5,1,Positive
4197,867,24,Beautiful top,Was excited receive top mail wasnt disappointed tried beautiful color true image pattern blue back extend front look unflattering least leave awkward fit imho happy top look cute back,5,1,1,General,Tops,Knits,1,Was excited receive top mail wasnt disappointed tried beautiful color true image pattern blue back extend front look unflattering least leave awkward fit imho happy top look cute back,5,1,Positive
4198,857,42,,,4,1,0,General,Tops,Knits,1,,4,1,Positive
4199,860,69,Goes with anything,This shirt simple versatile top go anywhere anything great travel piece im curvy top short waisted shirt good job disguising figure flaw got load compliment men liked femininity stop short sugary one guy put quite comfortable doesnt bunch one sits wore copper jewelry really made pop great piece one wardrobe,5,1,0,General Petite,Tops,Knits,1,This shirt simple versatile top go anywhere anything great travel piece im curvy top short waisted shirt good job disguising figure flaw got load compliment men liked femininity stop short sugary one guy put quite comfortable doesnt bunch one sits wore copper jewelry really made pop great piece one wardrobe,5,1,Positive
4200,1025,31,Not entirely as described,The item received distressed bought one size larger thinking theyd super slouchy looked sloppy also hip puffed strange way wanted love since cute soft look like man hip jean returning weekend,3,0,0,General Petite,Bottoms,Jeans,0,The item received distressed bought one size larger thinking theyd super slouchy looked sloppy also hip puffed strange way wanted love since cute soft look like man hip jean returning weekend,3,1,Positive
4201,1025,38,Comfortable,I bought store today theyre great jean none pair saw much distressing picture hole im actually grateful dont like hole jean anyway great fit fit like slim straight jean curvier figure really flatter backside arent baggy pictured model theyre great casual jean know new staple even better husband gave big thumb,4,1,9,General Petite,Bottoms,Jeans,1,I bought store today theyre great jean none pair saw much distressing picture hole im actually grateful dont like hole jean anyway great fit fit like slim straight jean curvier figure really flatter backside arent baggy pictured model theyre great casual jean know new staple even better husband gave big thumb,4,1,Positive
4202,964,56,Cute but not for me,I ordered online vest love took chance super comfy great quality jacket sleeve kind knit material make really cozy constrictive color ordered green perfect ultimately returned jacket thought lapel wide liking look exactly like picture dont mind probably happy jacket wasnt ended,4,1,5,General Petite,Jackets,Jackets,1,I ordered online vest love took chance super comfy great quality jacket sleeve kind knit material make really cozy constrictive color ordered green perfect ultimately returned jacket thought lapel wide liking look exactly like picture dont mind probably happy jacket wasnt ended,4,1,Positive
4203,964,46,Love this jacket!,Ive looking polished edgy alternative jean jacket perfect super soft comfortable look awesome dress jean love,5,1,0,General Petite,Jackets,Jackets,1,Ive looking polished edgy alternative jean jacket perfect super soft comfortable look awesome dress jean love,5,1,Positive
4204,860,47,Beautiful flowy top,This top even better pictured color brighter though still natural allows lot possibility pairing bottom ordered large usual size would say pretty loose doesnt look ridiculous hang well fit way fabric little thin youll need shade shirt tank dont want bra show,5,1,2,General Petite,Tops,Knits,1,This top even better pictured color brighter though still natural allows lot possibility pairing bottom ordered large usual size would say pretty loose doesnt look ridiculous hang well fit way fabric little thin youll need shade shirt tank dont want bra show,5,1,Positive
4205,1001,34,,,4,1,0,General,Bottoms,Skirts,1,,4,1,Positive
4206,1001,32,Fun skirt,This great casual skirt summer color pair well many top,4,1,0,General,Bottoms,Skirts,1,This great casual skirt summer color pair well many top,4,0,Neutral
4207,860,63,Great netural top.,This top simple beautiful either large xl purchased xl swing top beautiful flow overbearing around slightly broad side feel overpowered shirt love top worn everyday pair jean dressed pair slack plus top born worn almost year round like great staple closet,5,1,0,General Petite,Tops,Knits,1,This top simple beautiful either large xl purchased xl swing top beautiful flow overbearing around slightly broad side feel overpowered shirt love top worn everyday pair jean dressed pair slack plus top born worn almost year round like great staple closet,5,1,Positive
4208,1001,40,Love this skirt,This skirt fabulous ordered grey green flaw grey one inch shorter way around made short kept green great summer maybe fall flat jacket,5,1,0,General,Bottoms,Skirts,1,This skirt fabulous ordered grey green flaw grey one inch shorter way around made short kept green great summer maybe fall flat jacket,5,1,Positive
4209,857,34,More of a lounge/layering top,The neutral color local retailer rich brownmocha much nicer looking person like others quite sheer thin however stretchy breathable comfortable would use layering instead c hourglass frame found medium rather body hugging loose like model fine layer eliminating issue sheerness,4,1,2,General,Tops,Knits,1,The neutral color local retailer rich brownmocha much nicer looking person like others quite sheer thin however stretchy breathable comfortable would use layering instead c hourglass frame found medium rather body hugging loose like model fine layer eliminating issue sheerness,4,1,Positive
4210,1001,31,Perfect skirt,This skirt soft comfortable breathes move really nicely great quality fabric careful first wear snagged spot ring ordered usual medium probably could sized small plan wear time,5,1,0,General,Bottoms,Skirts,1,This skirt soft comfortable breathes move really nicely great quality fabric careful first wear snagged spot ring ordered usual medium probably could sized small plan wear time,5,1,Positive
4211,964,39,Great jacket,This great jacket fall layering love color cut wasnt appearing photo sleeve knit actually work wear sleeve pushed really long arm smidge short go casual work day weekend wear,5,1,0,General Petite,Jackets,Jackets,1,This great jacket fall layering love color cut wasnt appearing photo sleeve knit actually work wear sleeve pushed really long arm smidge short go casual work day weekend wear,5,1,Positive
4212,1001,33,,,5,1,0,General,Bottoms,Skirts,1,,5,1,Positive
4213,860,32,"Nice print, sloppy design",This another one darned swing top cant even trend shirt nice printcolor palette going ruined swing cuthenley combo looked like little kid wearing oversized men night shirtsmock dont know flattering ordered regular size large medium would worked probably still generously cut disagree reviewer said might work larger size made,2,0,1,General Petite,Tops,Knits,-1,This another one darned swing top cant even trend shirt nice printcolor palette going ruined swing cuthenley combo looked like little kid wearing oversized men night shirtsmock dont know flattering ordered regular size large medium would worked probably still generously cut disagree reviewer said might work larger size made,2,1,Positive
4214,964,31,A great piece to throw on,This jacket surprisingly soft comfy id debating getting leather jacket style saw seemed great option seems versatile,5,1,0,General Petite,Jackets,Jackets,1,This jacket surprisingly soft comfy id debating getting leather jacket style saw seemed great option seems versatile,5,1,Positive
4215,857,44,,Description wrong swing tunic long straight keep mind buying hip might top,2,0,27,General,Tops,Knits,-1,Description wrong swing tunic long straight keep mind buying hip might top,2,1,Positive
4216,1001,35,Way longer than pictured,I tried grey version store significantly longer pictured back came knee looked awkward split side regular petite size however overall quality fabric good seemed durable,3,0,0,General,Bottoms,Skirts,0,I tried grey version store significantly longer pictured back came knee looked awkward split side regular petite size however overall quality fabric good seemed durable,3,1,Positive
4217,857,25,Chic + comfy,Ive searching brown topdresstunic forever finally found perfect one stumbled across adorable tunic browsing clearance room local retailer imagine excitement size small tried almost asked wear store sooo soft beautiful riblike patterntexture could wear top pant dress tightsleggings,5,1,0,General,Tops,Knits,1,Ive searching brown topdresstunic forever finally found perfect one stumbled across adorable tunic browsing clearance room local retailer imagine excitement size small tried almost asked wear store sooo soft beautiful riblike patterntexture could wear top pant dress tightsleggings,5,1,Positive
4218,889,54,Quite soft but prone to pilling,This poor boy mock tneckhigh crew neck top look tiny bit olive online photo fit run smaller size sleeve bracelet length length taller woman tried size x store fit sleeve wrist size would fine im currently narrow shoulder torsofor reference even size short sleeve version fit fine lot give,4,1,0,General,Tops,Fine gauge,1,This poor boy mock tneckhigh crew neck top look tiny bit olive online photo fit run smaller size sleeve bracelet length length taller woman tried size x store fit sleeve wrist size would fine im currently narrow shoulder torsofor reference even size short sleeve version fit fine lot give,4,1,Positive
4219,857,42,Love the silhouette...but the shirt is see through,This shirt everything going cut length fun texture stepped light totally see dont want wear another shirt underneath one going back definitely swing still cute,3,0,7,General,Tops,Knits,0,This shirt everything going cut length fun texture stepped light totally see dont want wear another shirt underneath one going back definitely swing still cute,3,1,Positive
4220,1024,44,So good,These make rear look ahmazing mean seriously good every time wear husband cannot keep hand usually im took perfection also got black blue wash may wearing jean point good awesome price point,5,1,0,General,Bottoms,Jeans,1,These make rear look ahmazing mean seriously good every time wear husband cannot keep hand usually im took perfection also got black blue wash may wearing jean point good awesome price point,5,1,Positive
4221,940,57,Some comcerns,It beautiful practical student carry backpack didnt notice doesnt sleeve regular poncho soft stylish recommended poncho lover,4,1,1,General,Tops,Sweaters,1,It beautiful practical student carry backpack didnt notice doesnt sleeve regular poncho soft stylish recommended poncho lover,4,1,Positive
4222,1053,36,Amazing!!,I amazed still sale comfortable fabulous,5,1,0,General,Bottoms,Pants,1,I amazed still sale comfortable fabulous,5,1,Positive
4223,1053,33,Not for petites,I wanted work ordered x way long love look cropped jogger looked nothing like model rolled waistband brought hem footankle still way long flattering otherwise super cute cozy,4,1,0,General,Bottoms,Pants,1,I wanted work ordered x way long love look cropped jogger looked nothing like model rolled waistband brought hem footankle still way long flattering otherwise super cute cozy,4,1,Positive
4224,1024,28,Quality that lasts,Love denim particular wash button fly last forever look cute rolled little cuff,5,1,0,General,Bottoms,Jeans,1,Love denim particular wash button fly last forever look cute rolled little cuff,5,1,Positive
4225,624,33,,Although highest quality clothing ive ever received retailer still comfy,4,1,0,Initmates,Intimate,Lounge,1,Although highest quality clothing ive ever received retailer still comfy,4,1,Positive
4226,1086,37,,Love dress really comfortable flattering arm hole little big much return dress wear love,5,1,0,General,Dresses,Dresses,1,Love dress really comfortable flattering arm hole little big much return dress wear love,5,1,Positive
4227,1081,37,Great comfortable casual dress,A great little dress dressed,5,1,0,General Petite,Dresses,Dresses,1,A great little dress dressed,5,1,Positive
4228,1053,62,So comfy!,I cant think many thing comfortable cloth stone fabric saw jumpsuit try nice midweight perfect fall weather mild winter like currently northeast look cute duster cardigan fit true size meant fit little loosely length great everywhere frame feel like wearing pajama benefit looking puttogether,5,1,11,General,Bottoms,Pants,1,I cant think many thing comfortable cloth stone fabric saw jumpsuit try nice midweight perfect fall weather mild winter like currently northeast look cute duster cardigan fit true size meant fit little loosely length great everywhere frame feel like wearing pajama benefit looking puttogether,5,1,Positive
4229,1053,51,Stitching falls apart,I thought gorgeous going buy although price bit high fact two separate woman came walking around store asked got pant color vivid however looking item noticed green blue several small hole due stitching quality previous reviewer noted therefore none u purchased pant staff store helpful,1,0,5,General,Bottoms,Pants,-1,I thought gorgeous going buy although price bit high fact two separate woman came walking around store asked got pant color vivid however looking item noticed green blue several small hole due stitching quality previous reviewer noted therefore none u purchased pant staff store helpful,1,1,Positive
4230,1081,27,It was ok,This dress cute fit quite right bottom half fit well top half little loose wearable worried wearing hour would stretch even look frumpy like reviewer said dress really need belt bring together ended returning didnt love,3,0,0,General Petite,Dresses,Dresses,0,This dress cute fit quite right bottom half fit well top half little loose wearable worried wearing hour would stretch even look frumpy like reviewer said dress really need belt bring together ended returning didnt love,3,1,Positive
4231,1086,30,Lovely but large,I know folk said run small usually size small medium dress medium feel big said definitely work think itll great excited dress accessory feel professional enough teach,4,1,0,General,Dresses,Dresses,1,I know folk said run small usually size small medium dress medium feel big said definitely work think itll great excited dress accessory feel professional enough teach,4,1,Positive
4232,1086,59,,Dress fit perfectly extremely comfortable great day evening love,5,1,0,General,Dresses,Dresses,1,Dress fit perfectly extremely comfortable great day evening love,5,1,Positive
4233,1086,36,Perfect summer dress,I got sale looked like fun design like much expected material drape beautifully lower part skim body upper part move nicely doesnampampampampt stick much love green color tie tie back dressat level shoulder bladesrather top photo think look cuter way glad took chance,5,1,0,General,Dresses,Dresses,1,I got sale looked like fun design like much expected material drape beautifully lower part skim body upper part move nicely doesnampampampampt stick much love green color tie tie back dressat level shoulder bladesrather top photo think look cuter way glad took chance,5,1,Positive
4234,940,35,Great gift,Gave sweater mom christmas hardly taken offso cozy cute,5,1,2,General,Tops,Sweaters,1,Gave sweater mom christmas hardly taken offso cozy cute,5,1,Positive
